,cell_ids,label,label2,leiden
1060,1772066073_F07,pyramidal CA1,CA1PyrInt,2
1061,1772067094_E06,pyramidal CA1,CA1Pyr1,12
1062,1772066076_D02,pyramidal CA1,CA1Pyr1,2
1063,1772066103_C06,pyramidal CA1,CA1Pyr1,2
1064,1772071036_B11,pyramidal CA1,CA1Pyr1,2
1065,1772066089_C12,pyramidal CA1,CA1Pyr1,2
1066,1772066090_C04,pyramidal CA1,CA1Pyr1,9
1067,1772066104_H07,pyramidal SS,(none),2
1068,1772067059_E12,pyramidal CA1,CA1Pyr1,2
1069,1772067076_C04,pyramidal CA1,CA1Pyr1,2
1070,1772071036_A11,pyramidal CA1,CA1Pyr1,2
1071,1772066107_C11,pyramidal CA1,CA1Pyr1,2
1072,1772067059_G12,pyramidal CA1,CA1Pyr1,2
1073,1772066103_A02,pyramidal CA1,CA1Pyr1,2
1074,1772071036_A12,pyramidal CA1,CA1Pyr1,2
1075,1772066107_A11,pyramidal CA1,CA1Pyr1,2
1076,1772066077_F06,pyramidal CA1,CA1Pyr1,2
1077,1772066096_G09,pyramidal CA1,CA1Pyr1,2
1078,1772066076_B02,pyramidal CA1,CA1Pyr2,3
1079,1772066096_E07,pyramidal CA1,CA1Pyr1,3
1080,1772066103_D11,pyramidal CA1,CA1Pyr1,3
1081,1772066108_H01,pyramidal CA1,CA1Pyr2,3
1082,1772066096_B07,pyramidal CA1,CA1Pyr2,3
1083,1772066096_D03,pyramidal CA1,CA1Pyr1,3
1084,1772066102_A09,pyramidal CA1,CA1Pyr1,2
1085,1772071045_D04,pyramidal CA1,CA1Pyr1,3
1086,1772067054_E05,pyramidal CA1,CA1Pyr1,12
1087,1772067094_H06,pyramidal CA1,CA1Pyr1,12
1088,1772067058_H10,pyramidal CA1,CA1Pyr1,3
1089,1772071044_G05,pyramidal CA1,CA1Pyr1,3
1090,1772071044_C07,pyramidal CA1,CA1Pyr1,3
1091,1772067082_C08,pyramidal CA1,CA1Pyr1,3
1092,1772066073_E04,pyramidal CA1,CA1Pyr1,2
1093,1772067058_A07,pyramidal CA1,CA1Pyr1,3
1094,1772071036_B05,pyramidal CA1,CA1PyrInt,9
1095,1772071045_H04,pyramidal CA1,CA1Pyr2,3
1096,1772071044_E11,pyramidal CA1,CA1Pyr2,3
1097,1772071044_G01,pyramidal CA1,CA1Pyr1,3
1098,1772067096_G10,pyramidal CA1,CA1Pyr1,3
1099,1772066098_H11,pyramidal CA1,CA1Pyr1,2
1100,1772071035_E10,pyramidal CA1,CA1Pyr1,3
1101,1772067094_B10,pyramidal CA1,CA1Pyr1,12
1102,1772067093_C02,pyramidal CA1,CA1Pyr1,12
1103,1772067058_C05,pyramidal CA1,CA1Pyr2,3
1104,1772066101_B04,pyramidal CA1,CA1Pyr2,3
1105,1772071045_G05,pyramidal CA1,CA1Pyr2,3
1106,1772067076_F05,pyramidal CA1,CA1Pyr2,3
1107,1772066073_E11,pyramidal CA1,CA1PyrInt,2
1108,1772067096_H04,pyramidal CA1,CA1Pyr1,12
1109,1772071044_H12,pyramidal CA1,CA1Pyr1,9
1110,1772066096_B12,pyramidal CA1,CA1Pyr2,3
1111,1772067059_E06,pyramidal CA1,CA1Pyr2,3
1112,1772067060_E04,pyramidal CA1,CA1Pyr2,3
1113,1772066097_F06,pyramidal CA1,CA1Pyr2,3
1114,1772066096_A09,pyramidal CA1,CA1Pyr2,3
1115,1772066100_B03,pyramidal CA1,CA1Pyr1,3
1116,1772071044_F05,pyramidal CA1,CA1Pyr2,3
1117,1772071035_D12,pyramidal CA1,CA1Pyr2,3
1118,1772066095_C04,pyramidal CA1,CA1Pyr2,3
1119,1772071045_E10,pyramidal CA1,CA1Pyr2,3
1120,1772066080_A04,pyramidal CA1,CA1Pyr2,3
1121,1772071035_H12,pyramidal CA1,CA1Pyr2,3
1122,1772066103_D05,pyramidal CA1,CA1Pyr2,3
1123,1772071044_F10,pyramidal CA1,CA1Pyr1,22
1124,1772066073_G07,pyramidal CA1,CA1Pyr1,2
1125,1772066096_H08,pyramidal CA1,CA1Pyr2,2
1126,1772066101_D06,pyramidal CA1,CA1Pyr2,3
1127,1772066073_A11,pyramidal CA1,CA1Pyr2,2
1128,1772066070_A11,pyramidal CA1,CA1Pyr2,3
1129,1772066080_A06,pyramidal CA1,CA1Pyr2,3
1130,1772066107_G02,pyramidal CA1,CA1Pyr2,3
1131,1772066101_C06,pyramidal CA1,CA1Pyr2,3
1132,1772067060_E02,pyramidal CA1,CA1Pyr2,3
1133,1772066089_A05,pyramidal CA1,CA1Pyr2,3
1134,1772066089_A06,pyramidal CA1,CA1Pyr2,3
1135,1772071035_D05,pyramidal CA1,CA1Pyr2,3
1136,1772071035_B10,pyramidal CA1,CA1Pyr2,3
1137,1772066108_E04,pyramidal CA1,CA1Pyr2,3
1138,1772071035_A06,pyramidal CA1,CA1Pyr2,3
1139,1772066096_F02,pyramidal CA1,CA1Pyr2,3
1140,1772066070_B11,pyramidal CA1,CA1Pyr2,3
1141,1772066108_C07,pyramidal CA1,CA1Pyr2,3
1142,1772066098_G02,pyramidal CA1,CA1Pyr2,3
1143,1772066096_D12,pyramidal CA1,CA1Pyr2,4
1144,1772066080_A02,pyramidal CA1,CA1Pyr2,3
1145,1772071035_G05,pyramidal CA1,CA1Pyr2,4
1146,1772066107_C06,pyramidal CA1,CA1Pyr2,3
1147,1772066107_B06,pyramidal CA1,CA1Pyr2,3
1148,1772066096_D09,pyramidal CA1,CA1Pyr2,3
1149,1772066095_F03,pyramidal CA1,CA1Pyr2,3
1150,1772066095_G06,pyramidal CA1,CA1Pyr2,3
1151,1772067059_C02,pyramidal CA1,CA1Pyr2,3
1152,1772066076_F12,pyramidal CA1,CA1Pyr2,3
1153,1772071035_F10,pyramidal CA1,CA1Pyr2,3
1154,1772066099_C06,pyramidal CA1,CA1Pyr2,3
1155,1772067057_C05,pyramidal CA1,CA1Pyr2,3
1156,1772066102_F09,pyramidal CA1,CA1Pyr2,3
1157,1772071035_D11,pyramidal CA1,CA1Pyr2,3
1158,1772066074_F08,pyramidal CA1,CA1Pyr2,3
1159,1772066076_D11,pyramidal CA1,CA1Pyr2,3
1160,1772066073_D07,pyramidal CA1,CA1Pyr2,3
1161,1772066077_C12,pyramidal CA1,CA1Pyr2,3
1162,1772066107_H01,pyramidal CA1,CA1Pyr2,3
1163,1772066070_B12,pyramidal CA1,CA1Pyr2,3
1164,1772066076_B11,pyramidal CA1,CA1Pyr2,3
1165,1772066080_G10,pyramidal CA1,CA1Pyr2,4
1166,1772066076_F09,pyramidal CA1,CA1Pyr2,3
1167,1772066080_C06,pyramidal CA1,CA1Pyr2,3
1168,1772066108_G07,pyramidal CA1,CA1Pyr2,3
1169,1772066096_E04,pyramidal CA1,CA1Pyr2,3
1170,1772066070_F10,pyramidal CA1,CA1Pyr2,3
1171,1772067057_H10,pyramidal CA1,CA1Pyr2,3
1172,1772066070_A10,pyramidal CA1,CA1Pyr2,3
1173,1772066095_E05,pyramidal CA1,CA1Pyr2,3
1174,1772066101_C09,pyramidal CA1,CA1Pyr2,3
1175,1772066101_G12,pyramidal CA1,CA1Pyr2,3
1176,1772066108_G09,pyramidal CA1,CA1Pyr2,3
1177,1772066089_A12,pyramidal CA1,CA1Pyr2,3
1178,1772066099_G06,pyramidal CA1,CA1Pyr2,4
1179,1772066070_H10,pyramidal CA1,CA1Pyr2,3
1180,1772071036_A06,pyramidal CA1,CA1Pyr2,3
1181,1772066089_E11,pyramidal CA1,CA1Pyr2,3
1182,1772066089_H05,pyramidal CA1,CA1Pyr2,3
1183,1772066089_F04,pyramidal CA1,CA1Pyr2,3
1184,1772066098_E11,pyramidal CA1,CA1Pyr2,3
1185,1772066096_C06,pyramidal CA1,CA1Pyr2,3
1186,1772066076_G10,pyramidal CA1,CA1Pyr2,3
1187,1772066080_A01,pyramidal CA1,CA1Pyr2,3
1188,1772066096_A12,pyramidal CA1,CA1Pyr2,3
1189,1772066101_E11,pyramidal CA1,CA1Pyr2,3
1190,1772066097_F11,pyramidal CA1,CA1Pyr2,3
1191,1772066095_G01,pyramidal CA1,CA1Pyr2,3
1192,1772071036_E12,pyramidal CA1,CA1Pyr2,4
1193,1772066096_C10,pyramidal CA1,CA1Pyr2,3
1194,1772066077_A01,pyramidal CA1,CA1Pyr2,4
1195,1772067076_C11,pyramidal CA1,CA1Pyr2,4
1196,1772066073_E01,pyramidal CA1,CA1Pyr2,3
1197,1772066099_E12,pyramidal CA1,CA1Pyr2,4
1198,1772066073_F01,pyramidal CA1,CA1PyrInt,2
1199,1772067059_H11,pyramidal CA1,CA1Pyr2,3
1200,1772066099_E02,pyramidal CA1,CA1Pyr2,4
1201,1772066073_F02,pyramidal CA1,CA1Pyr2,3
1202,1772066107_F04,pyramidal CA1,CA1Pyr2,3
1203,1772066089_G06,pyramidal CA1,CA1Pyr2,4
1204,1772066073_H11,pyramidal CA1,CA1Pyr2,2
1205,1772066103_D07,pyramidal CA1,CA1Pyr2,3
1206,1772067059_H10,pyramidal CA1,CA1Pyr2,3
1207,1772066076_A12,pyramidal CA1,CA1Pyr2,3
1208,1772066077_G07,pyramidal CA1,CA1Pyr2,4
1209,1772066089_H02,pyramidal CA1,CA1Pyr2,4
1210,1772067057_H06,pyramidal CA1,CA1Pyr2,4
1211,1772066089_H06,pyramidal CA1,CA1Pyr2,4
1212,1772066099_F11,pyramidal CA1,CA1Pyr2,4
1213,1772067057_G10,pyramidal CA1,CA1Pyr2,4
1214,1772066099_F01,pyramidal CA1,CA1Pyr2,4
1215,1772066102_E11,pyramidal CA1,CA1Pyr2,4
1216,1772066080_G11,pyramidal CA1,CA1Pyr2,4
1217,1772066102_F04,pyramidal CA1,CA1Pyr2,4
1218,1772066080_B05,pyramidal CA1,CA1Pyr2,4
1219,1772067059_A10,pyramidal CA1,CA2Pyr2,4
1220,1772066089_D04,pyramidal CA1,CA1Pyr2,4
1221,1772066096_D11,pyramidal CA1,CA1Pyr2,4
1222,1772066107_F06,pyramidal CA1,CA1Pyr2,4
1223,1772066107_D11,pyramidal CA1,CA1Pyr2,4
1224,1772066099_G04,pyramidal CA1,CA2Pyr2,4
1225,1772066102_B05,pyramidal CA1,CA1Pyr2,2
1226,1772071035_H10,pyramidal CA1,CA1Pyr2,4
1227,1772066099_A11,pyramidal CA1,CA2Pyr2,4
1228,1772066107_G06,pyramidal CA1,CA2Pyr2,4
1229,1772066107_B10,pyramidal CA1,CA1Pyr2,4
1230,1772066099_E06,pyramidal CA1,CA1Pyr2,4
1231,1772066099_B06,pyramidal CA1,CA2Pyr2,4
1232,1772067076_F04,pyramidal CA1,CA2Pyr2,4
1233,1772066073_A06,pyramidal CA1,CA2Pyr2,4
1234,1772066107_D04,pyramidal CA1,CA2Pyr2,4
1235,1772066108_F02,pyramidal CA1,CA1Pyr2,4
1236,1772066076_A01,pyramidal CA1,CA2Pyr2,4
1237,1772067076_B05,pyramidal CA1,CA2Pyr2,4
1238,1772071035_E04,pyramidal CA1,CA2Pyr2,4
1239,1772067057_D08,pyramidal CA1,CA2Pyr2,2
1240,1772066073_D02,pyramidal CA1,CA1Pyr2,10
1241,1772066073_C02,pyramidal CA1,CA2Pyr2,2
1242,1772066076_A09,pyramidal CA1,CA2Pyr2,4
1243,1772066107_B07,pyramidal CA1,CA2Pyr2,2
1244,1772066099_D06,pyramidal CA1,CA2Pyr2,2
1245,1772066107_F11,pyramidal CA1,CA2Pyr2,4
1246,1772066107_G01,pyramidal CA1,CA1Pyr2,4
1247,1772066080_H06,pyramidal CA1,CA1Pyr2,4
1248,1772066097_G11,pyramidal CA1,CA1Pyr2,4
1249,1772066074_G03,pyramidal CA1,CA1Pyr2,4
1250,1772066107_C04,pyramidal CA1,CA1Pyr2,2
1251,1772066070_F04,pyramidal CA1,CA1Pyr2,4
1252,1772066070_G07,pyramidal CA1,CA1Pyr2,2
1253,1772071035_E12,pyramidal CA1,CA1Pyr2,2
1254,1772066102_E12,pyramidal CA1,CA1Pyr2,4
1255,1772071035_B04,pyramidal CA1,CA1Pyr2,2
1256,1772066080_G06,pyramidal CA1,CA1Pyr2,4
1257,1772066099_F06,pyramidal CA1,CA1Pyr2,4
1258,1772066076_D01,pyramidal CA1,CA1Pyr2,4
1259,1772067076_D05,pyramidal CA1,CA1Pyr2,4
1260,1772066099_F04,pyramidal CA1,CA1Pyr2,4
1261,1772067057_A03,pyramidal CA1,CA1Pyr2,4
1262,1772066077_B11,pyramidal CA1,CA1Pyr2,4
1263,1772066089_C06,pyramidal CA1,CA1Pyr2,4
1264,1772067059_A09,pyramidal CA1,CA1Pyr2,4
1265,1772067076_E07,pyramidal CA1,CA1Pyr2,4
1266,1772067076_D09,pyramidal CA1,CA1Pyr2,4
1267,1772066099_G11,pyramidal CA1,CA1Pyr2,4
1268,1772066089_A03,pyramidal CA1,CA1Pyr2,4
1269,1772066099_B02,pyramidal CA1,CA2Pyr2,4
1270,1772066107_G12,pyramidal CA1,CA1Pyr2,4
1271,1772066073_C09,pyramidal CA1,CA1Pyr2,4
1272,1772066076_B03,pyramidal CA1,CA1Pyr2,4
1273,1772066080_A12,pyramidal CA1,CA1Pyr2,4
1274,1772066073_B04,pyramidal CA1,CA1Pyr2,4
1275,1772066076_E08,pyramidal CA1,CA1Pyr2,2
1276,1772066097_D11,pyramidal CA1,CA1Pyr2,4
1277,1772066080_F10,pyramidal CA1,CA1Pyr2,2
1278,1772066101_A08,pyramidal CA1,CA1Pyr2,4
1279,1772066073_E12,pyramidal CA1,CA1Pyr2,4
1280,1772066096_F07,pyramidal CA1,CA1Pyr2,3
1281,1772066073_A01,pyramidal CA1,CA1Pyr1,2
1282,1772066073_C03,pyramidal CA1,CA1Pyr2,4
1283,1772066102_F08,pyramidal CA1,CA2Pyr2,4
1284,1772066099_D12,pyramidal CA1,CA1Pyr2,4
1285,1772067057_A06,pyramidal CA1,CA2Pyr2,4
1286,1772066102_B01,pyramidal CA1,CA1Pyr2,4
1287,1772066097_F04,pyramidal CA1,CA1Pyr2,4
1288,1772071036_B07,pyramidal CA1,CA1Pyr2,4
1289,1772066099_D01,pyramidal CA1,CA1Pyr2,4
1290,1772066107_F10,pyramidal CA1,CA1Pyr2,4
1291,1772067076_E12,pyramidal CA1,SubPyr,21
1292,1772066099_E01,pyramidal CA1,CA1Pyr2,4
1293,1772066102_A01,pyramidal CA1,CA1Pyr2,2
1294,1772066097_D12,pyramidal CA1,CA1Pyr2,4
1295,1772066073_D11,pyramidal CA1,CA1Pyr2,4
1296,1772066101_A09,pyramidal CA1,CA1Pyr2,4
1297,1772071044_D06,pyramidal CA1,CA1Pyr1,2
1298,1772066107_C12,pyramidal CA1,CA1Pyr2,4
1299,1772067058_A06,pyramidal CA1,CA1Pyr2,12
1300,1772067076_C10,pyramidal CA1,CA1Pyr2,13
1301,1772066097_A03,pyramidal CA1,CA1Pyr2,4
1302,1772066107_A05,pyramidal CA1,CA1Pyr2,4
1303,1772066097_A04,pyramidal CA1,CA2Pyr2,2
1304,1772067057_B10,pyramidal CA1,CA1Pyr2,4
1305,1772067057_B02,pyramidal CA1,CA2Pyr2,4
1306,1772066070_C02,pyramidal CA1,CA1Pyr2,4
1307,1772066076_F07,pyramidal CA1,CA1Pyr2,4
1308,1772066100_A09,pyramidal CA1,CA1Pyr2,2
1309,1772066102_B04,pyramidal CA1,CA2Pyr2,4
1310,1772066073_G12,pyramidal CA1,CA1Pyr2,4
1311,1772066099_G05,pyramidal CA1,CA1Pyr2,4
1312,1772066073_C07,pyramidal CA1,CA1Pyr2,4
1313,1772066077_D04,pyramidal CA1,CA1Pyr2,4
1314,1772066100_C10,pyramidal CA1,CA1Pyr2,2
1315,1772066089_E04,pyramidal CA1,CA1Pyr2,4
1316,1772066073_B12,pyramidal CA1,CA2Pyr2,4
1317,1772067076_G10,pyramidal CA1,CA2Pyr2,4
1318,1772066102_F10,pyramidal CA1,CA1Pyr2,4
1319,1772066077_G11,pyramidal CA1,CA1Pyr2,4
1320,1772066096_D01,pyramidal CA1,CA1Pyr2,4
1321,1772066102_D02,pyramidal CA1,CA1Pyr2,4
1322,1772066108_D05,pyramidal CA1,CA1Pyr2,4
1323,1772066102_A11,pyramidal CA1,CA1Pyr2,4
1324,1772066102_D08,pyramidal CA1,CA1Pyr2,4
1325,1772066110_D05,pyramidal CA1,CA1Pyr2,4
1326,1772067058_A09,pyramidal CA1,CA1Pyr2,2
1327,1772066099_B03,pyramidal CA1,CA1Pyr2,4
1328,1772066073_B05,pyramidal CA1,CA1Pyr2,4
1329,1772066099_A03,pyramidal CA1,CA1Pyr2,4
1330,1772066089_D02,pyramidal CA1,CA1Pyr2,4
1331,1772066073_B01,pyramidal CA1,CA1Pyr2,4
1332,1772066108_B05,pyramidal CA1,CA1Pyr2,4
1333,1772066102_F11,pyramidal CA1,CA1Pyr2,4
1334,1772066089_B03,pyramidal CA1,CA1Pyr2,4
1335,1772066107_D05,pyramidal CA1,CA1Pyr2,4
1336,1772067076_B03,pyramidal CA1,CA1Pyr2,4
1337,1772066076_B04,pyramidal CA1,CA1Pyr2,4
1338,1772066107_F09,pyramidal CA1,CA1Pyr2,4
1339,1772066099_H12,pyramidal CA1,CA1Pyr2,4
1340,1772066102_E02,pyramidal CA1,CA1Pyr2,4
1341,1772066108_G10,pyramidal CA1,CA1Pyr2,4
1342,1772066099_B01,pyramidal CA1,CA1Pyr2,4
1343,1772067057_C04,pyramidal CA1,CA1Pyr2,4
1344,1772066102_E04,pyramidal CA1,CA2Pyr2,2
1345,1772067094_F10,pyramidal CA1,CA1Pyr1,12
1346,1772067094_C10,pyramidal CA1,CA1Pyr1,12
1347,1772067096_H12,pyramidal CA1,CA1Pyr1,12
1348,1772067093_C12,pyramidal CA1,CA1Pyr1,12
1349,1772067093_D11,pyramidal CA1,CA1Pyr1,12
1350,1772067093_C04,pyramidal CA1,CA1Pyr1,12
1351,1772067093_F12,pyramidal CA1,CA1Pyr1,12
1352,1772067096_E06,pyramidal CA1,CA1Pyr1,12
1353,1772067094_C11,pyramidal CA1,CA1Pyr1,12
1354,1772067096_E08,pyramidal CA1,CA1Pyr1,12
1355,1772067094_G05,pyramidal CA1,CA1Pyr1,12
1356,1772067093_F02,pyramidal CA1,CA1Pyr1,12
1357,1772067093_A07,pyramidal CA1,CA1Pyr1,12
1358,1772067054_E11,pyramidal CA1,CA1Pyr1,12
1359,1772067096_A03,pyramidal CA1,CA1Pyr1,12
1360,1772067054_H05,pyramidal CA1,CA1Pyr1,12
1361,1772067082_F11,pyramidal CA1,CA1Pyr1,12
1362,1772067082_A06,pyramidal CA1,CA1Pyr1,12
1363,1772071044_C11,pyramidal CA1,CA1Pyr1,22
1364,1772067093_C03,pyramidal CA1,CA1Pyr1,12
1365,1772067082_F08,pyramidal CA1,CA1Pyr1,2
1366,1772066100_B01,pyramidal CA1,CA1Pyr2,3
1367,1772067058_B11,pyramidal CA1,CA1PyrInt,2
1368,1772066074_E02,pyramidal CA1,CA1Pyr2,2
1369,1772066098_C01,pyramidal CA1,CA1Pyr2,3
1370,1772066097_A02,pyramidal CA1,CA1Pyr2,4
1371,1772066076_G08,pyramidal CA1,CA1Pyr2,3
1372,1772066107_C05,pyramidal CA1,CA1PyrInt,9
1373,1772066073_B09,pyramidal CA1,CA1PyrInt,2
1374,1772067082_D12,pyramidal CA1,CA1Pyr1,12
1375,1772067083_D08,pyramidal CA1,CA1PyrInt,2
1376,1772067094_F11,pyramidal CA1,CA1Pyr1,12
1377,1772067093_D03,pyramidal CA1,CA1Pyr1,12
1378,1772067094_E03,pyramidal CA1,CA1Pyr1,12
1379,1772067054_E06,pyramidal CA1,CA1Pyr1,22
1380,1772067096_E10,pyramidal CA1,CA1Pyr1,12
1381,1772067096_B10,pyramidal CA1,CA1Pyr1,12
1382,1772067054_H11,pyramidal CA1,CA1Pyr1,12
1383,1772067094_D12,pyramidal CA1,CA1Pyr1,12
1384,1772067094_D08,pyramidal CA1,CA1Pyr1,12
1385,1772067094_H10,pyramidal CA1,CA1Pyr1,22
1386,1772067054_A09,pyramidal CA1,CA1Pyr1,3
1387,1772067054_A03,pyramidal CA1,CA1PyrInt,12
1388,1772067054_E04,pyramidal CA1,CA1Pyr1,12
1389,1772067054_D05,pyramidal CA1,CA1Pyr1,12
1390,1772066100_E05,pyramidal CA1,CA1Pyr2,12
1391,1772066100_A06,pyramidal CA1,CA1Pyr2,3
1392,1772067093_A10,pyramidal CA1,CA1PyrInt,3
1393,1772067058_A08,pyramidal CA1,CA1PyrInt,3
1394,1772067076_F11,pyramidal CA1,CA1Pyr2,3
1395,1772066103_G10,pyramidal CA1,CA1Pyr1,3
1396,1772067058_G05,pyramidal CA1,CA1Pyr1,3
1397,1772066104_H05,pyramidal SS,(none),3
1398,1772066098_C05,pyramidal CA1,CA1Pyr2,3
1399,1772066073_D04,pyramidal CA1,CA1Pyr2,3
1400,1772066074_D02,pyramidal CA1,CA1Pyr2,4
1401,1772066095_A04,pyramidal CA1,CA1Pyr2,3
1402,1772067094_C09,pyramidal CA1,CA1Pyr1,12
1403,1772067094_F03,pyramidal CA1,CA1Pyr1,12
1404,1772071044_G12,pyramidal CA1,CA1Pyr1,3
1405,1772067096_G12,pyramidal CA1,CA1Pyr1,12
1406,1772067054_H12,pyramidal CA1,CA1Pyr1,12
1407,1772067093_G11,pyramidal CA1,CA1Pyr1,12
1408,1772067094_A06,pyramidal CA1,CA1Pyr1,12
1409,1772066103_D12,pyramidal CA1,CA1PyrInt,9
1410,1772067093_A01,pyramidal CA1,CA1Pyr2,12
1411,1772067096_E11,pyramidal CA1,CA1Pyr2,12
1412,1772066101_C11,pyramidal CA1,CA1Pyr2,3
1413,1772066107_F08,pyramidal CA1,CA1PyrInt,9
1414,1772067082_F01,pyramidal CA1,CA1Pyr1,3
1415,1772071035_C08,pyramidal CA1,CA1Pyr1,3
1416,1772066101_E05,pyramidal CA1,CA1Pyr2,3
1417,1772067082_A01,pyramidal CA1,CA1Pyr2,3
1418,1772066098_G10,pyramidal CA1,CA1Pyr2,3
1419,1772066076_B08,pyramidal CA1,CA1Pyr2,3
1420,1772066074_E03,pyramidal CA1,CA1Pyr1,3
1421,1772066104_G09,pyramidal SS,(none),3
1422,1772066101_F12,pyramidal CA1,CA1Pyr2,3
1423,1772066073_E08,pyramidal CA1,CA1Pyr2,2
1424,1772066102_H03,pyramidal CA1,CA1Pyr2,4
1425,1772066107_E12,pyramidal CA1,CA1Pyr2,22
1426,1772067057_F10,pyramidal CA1,CA1Pyr2,4
1427,1772066100_C08,pyramidal CA1,CA1Pyr2,2
1428,1772067083_D03,pyramidal CA1,CA1Pyr1,2
1429,1772071044_C08,pyramidal CA1,CA1PyrInt,2
1430,1772066095_H08,pyramidal CA1,CA1Pyr2,2
1431,1772067054_A05,pyramidal CA1,CA1Pyr1,2
1432,1772067054_B07,pyramidal CA1,CA1Pyr1,12
1433,1772067058_H08,pyramidal CA1,CA1Pyr2,3
1434,1772066073_E02,pyramidal CA1,CA1PyrInt,2
1435,1772066100_F04,pyramidal CA1,CA1Pyr2,3
1436,1772071044_A08,pyramidal CA1,CA1Pyr2,3
1437,1772066098_D03,pyramidal CA1,CA1Pyr2,3
1438,1772066103_F12,pyramidal CA1,CA1Pyr1,3
1439,1772067058_F05,pyramidal CA1,CA1Pyr1,3
1440,1772066074_B03,pyramidal CA1,CA1Pyr2,3
1441,1772066097_E04,pyramidal CA1,CA1Pyr2,4
1442,1772066096_D04,pyramidal CA1,CA1Pyr2,4
1443,1772066076_D10,pyramidal CA1,CA1Pyr2,3
1444,1772066096_E03,pyramidal CA1,CA1Pyr2,3
1445,1772066102_F03,pyramidal CA1,CA1Pyr2,3
1446,1772066076_F10,pyramidal CA1,CA1Pyr2,3
1447,1772066100_D11,pyramidal CA1,CA1Pyr2,3
1448,1772066101_C07,pyramidal CA1,CA1Pyr2,3
1449,1772066100_A03,pyramidal CA1,CA1Pyr1,3
1450,1772067076_G09,pyramidal CA1,CA2Pyr2,4
1451,1772067058_A01,pyramidal CA1,CA1Pyr1,2
1452,1772067093_C07,pyramidal CA1,CA1Pyr1,12
1453,1772066070_F01,pyramidal CA1,SubPyr,2
1454,1772067094_G04,pyramidal CA1,CA1Pyr1,12
1455,1772067054_B10,pyramidal CA1,CA1PyrInt,12
1456,1772067058_G08,pyramidal CA1,CA1PyrInt,2
1457,1772066100_F05,pyramidal CA1,CA1Pyr2,3
1458,1772066077_H06,pyramidal CA1,CA1Pyr2,4
1459,1772071044_E05,pyramidal CA1,CA1Pyr1,3
1460,1772071035_C05,pyramidal CA1,CA1Pyr1,3
1461,1772066103_C03,pyramidal CA1,CA1Pyr2,3
1462,1772066100_A10,pyramidal CA1,CA1Pyr2,3
1463,1772071036_A05,pyramidal CA1,CA1Pyr2,3
1464,1772066096_E01,pyramidal CA1,CA1Pyr2,3
1465,1772066080_G02,pyramidal CA1,CA1Pyr2,3
1466,1772066101_E12,pyramidal CA1,CA1Pyr2,3
1467,1772066098_D02,pyramidal CA1,CA1Pyr2,3
1468,1772066107_B11,pyramidal CA1,CA1Pyr2,4
1469,1772066098_H05,pyramidal CA1,CA1Pyr2,3
1470,1772066100_B07,pyramidal CA1,CA1Pyr2,3
1471,1772066104_A04,pyramidal SS,(none),3
1472,1772066101_C12,pyramidal CA1,CA1Pyr2,3
1473,1772066101_G10,pyramidal CA1,CA1Pyr2,3
1474,1772066073_F09,pyramidal CA1,CA1Pyr2,2
1475,1772066102_B07,pyramidal CA1,CA1Pyr2,4
1476,1772066102_E05,pyramidal CA1,CA1Pyr2,4
1477,1772066102_F05,pyramidal CA1,CA1Pyr2,4
1478,1772066100_F10,pyramidal CA1,CA1Pyr2,3
1479,1772066098_C03,pyramidal CA1,CA1Pyr2,4
1480,1772066098_E03,pyramidal CA1,CA1Pyr2,4
1481,1772071035_F05,pyramidal CA1,CA1Pyr2,4
1482,1772066095_F06,pyramidal CA1,CA1Pyr2,3
1483,1772066101_C01,pyramidal CA1,CA1Pyr2,2
1484,1772066097_H11,pyramidal CA1,CA1Pyr2,22
1485,1772071036_G03,pyramidal CA1,CA1Pyr2,3
1486,1772066098_D05,pyramidal CA1,CA1Pyr2,3
1487,1772066095_G03,pyramidal CA1,CA1Pyr2,3
1488,1772066101_C08,pyramidal CA1,CA1Pyr2,3
1489,1772066101_D08,pyramidal CA1,CA1Pyr2,3
1490,1772066095_B11,pyramidal CA1,CA1Pyr2,3
1491,1772066097_C10,pyramidal CA1,CA1Pyr2,3
1492,1772066096_D10,pyramidal CA1,CA1Pyr2,3
1493,1772066098_H06,pyramidal CA1,CA1Pyr2,3
1494,1772066101_D03,pyramidal CA1,CA1Pyr2,3
1495,1772066096_E05,pyramidal CA1,CA1Pyr2,3
1496,1772066098_A06,pyramidal CA1,CA1Pyr2,3
1497,1772066080_H05,pyramidal CA1,CA1Pyr2,3
1498,1772066098_F07,pyramidal CA1,CA1Pyr2,3
1499,1772066098_B02,pyramidal CA1,CA1Pyr2,3
1500,1772066099_F12,pyramidal CA1,CA1Pyr2,4
1501,1772066090_F11,pyramidal CA1,CA1Pyr2,3
1502,1772066080_B01,pyramidal CA1,CA1Pyr2,4
1503,1772066107_B05,pyramidal CA1,CA1Pyr2,2
1504,1772067057_H05,pyramidal CA1,CA1Pyr2,3
1505,1772066102_F06,pyramidal CA1,CA1Pyr2,4
1506,1772066073_B08,pyramidal CA1,CA1Pyr2,4
1507,1772066100_G02,pyramidal CA1,CA1Pyr2,3
1508,1772066098_E02,pyramidal CA1,CA1Pyr2,3
1509,1772066097_A05,pyramidal CA1,CA1Pyr2,2
1510,1772066073_D10,pyramidal CA1,CA1Pyr2,2
1511,1772066098_E09,pyramidal CA1,CA1Pyr2,2
